OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,Total_Shipped,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
2272,Fresenius Kidney Care Kaufman,Other,,Old Kemp Highway,Kaufman,Kaufman,2213 Old Kemp Highway,75142,32.5720232,-96.3086727,0,0,0,0,200,972-932-4846,,,01/28/2021      ,00:38:23        ,-96.308673,32.572023
2273,DSHS Clarksville,Other,,1400 College,Clarksville,Red River,308 N Cedar St ,75426,33.61249,-95.05162,0,0,0,0,400,,,,03/03/2021      ,07:47:48        ,-95.05162,33.61249
2274,Center For Family Medicine Sherman,Medical Practice,,1906 Hwy 82 West,Sherman,Grayson,1906 Hwy 82 West,75092,33.6703174837698,-96.6301543310213,0,0,0,0,1000,(903) 892-8398,https://centerforfamilymedicine.com/,,02/26/2021      ,07:37:27        ,-96.630154,33.670317
2275,Uhs North,Community Clinic,,302 W Rector St,San Antonio,Bexar,302 W Rector St,78216,29.5168924841642,-98.4973559707856,0,0,0,0,4600,(210) 358-0800,http://www.universityhealthsystem.com/locations/san-antonio/university-family-health-center-north-302-w-rector-san-antonio-78216,,03/05/2021      ,09:39:25        ,-98.497356,29.516892
2276,MedStar Mobile Healthcare,Other,E,Alta Mere Drive,Fort Worth,Tarrant,2900 Alta Mere Drive,76116,32.732505147469,-97.4424460897758,0,0,0,0,2100,817-923-3700,https://www.medstar911.org/,,03/08/2021      ,09:05:07        ,-97.442446,32.732505
2277,Walgreens Pharmacy 11515,Pharmacy,,5000 Teasley Ln,Denton,Denton,5000 Teasley Ln,76210,33.1465668990959,-97.1052901619606,0,0,0,0,200,(940) 382-5078,https://www.walgreens.com/locator/walgreens-5000+teasley+ln-denton-tx-76210/id=11515,,02/13/2021      ,00:04:13        ,-97.10529,33.146567
2278,West Waco Community Clinic ,Community Clinic,,600 West HWY 6,Waco,McLennan,600 West HWY 6,76712,31.5168722,-97.2028236,0,0,0,0,200,254-313-6700,,,03/06/2021      ,11:03:53        ,-97.202824,31.516872
2279,Family Health Center Llp,Community Clinic,,2768 Pharmacy Rd,Rio Grande City,Starr,2768 Pharmacy Rd,78582,26.37525982421,-98.8601215341744,0,0,0,0,2200,(956) 487-5621,,,03/08/2021      ,11:22:31        ,-98.860122,26.37526
2280,Brookshire Brothers Pharmacy 75,Pharmacy,,103 Main St,Normangee,Leon,103 Main St,77871,31.0297327167493,-96.1154071782322,0,0,0,0,300,936-396-1412,,,02/10/2021      ,16:43:51        ,-96.115407,31.029733
2281,Elm Avenue Community & Dental Clinic,Community Clinic,,609 Elm St,Waco,McLennan,609 Elm St,76704,31.5661270673645,-97.1229730888002,0,0,0,0,200,,,,03/06/2021      ,11:01:32        ,-97.122973,31.566127
2282,Ashley Pediatrics Day and Night Clinic - La Joya,Medical Practice,V,328 A E Expressway 83,La Joya,Hidalgo,328 A E Expressway 83,78560,26.2476486229559,-98.476276993042,0,0,0,0,200,,,,02/15/2021      ,19:40:55        ,-98.476277,26.247649
2283,Texoma Dialysis Center,Other,,2500 Swamy Drive,Sherman,Grayson,2500 Swamy Drive,75090,33.67787,-96.60435,0,0,0,0,200,,,,03/03/2021      ,06:30:53        ,-96.60435,33.67787
2284,Fresenius Kidney Care- Denton,Other,,,Denton,,3400 Corinth Pkwy,76208,33.1526510337882,-97.056466759387,0,0,100,100,200,,,,03/08/2021      ,12:02:56        ,-97.056467,33.152651
2285,La Esperanza Clinic - South Clabourne Street,Community Clinic,,S Chadbourne,San Angelo,Tom Green,1610 South Chadbourne Street,76903,31.4446156,-100.4341684,0,0,0,0,400,(325) 658-5339,,,03/08/2021      ,10:21:39        ,-100.434168,31.444616
2286,La Esperanza Clinic- 31st Street,Community Clinic,,35 e 31st st,San Angelo,Tom Green,35 E 31st St,76903,31.4921,-100.454,0,0,0,0,500,,,,03/08/2021      ,09:02:17        ,-100.454,31.4921
2287,Md Kids Pediatrics Garland,Medical Practice,,3050 S 1st St Ste 209,Garland,Dallas,3050 S 1st St Ste 209,75041,32.8791579124605,-96.6308045755827,0,0,0,0,400,(469) 488-4200,http://mdmedicalgroup.us/,,02/12/2021      ,16:31:33        ,-96.630805,32.879158
2288,Walgreens Pharmacy 04747,Pharmacy,,3211 S Lancaster Rd,Dallas,Dallas,"3211 South Lancaster Road, Dallas, TX, USA",75216,32.7075902,-96.8025304,0,0,0,0,200,(214) 371-1891,https://www.walgreens.com/findcare/vaccination/covid-19,,03/08/2021      ,09:32:55        ,-96.80253,32.70759
2289,Cumberland Surgical Hospital,Hospital,,5330 North Loop 1604 West,San Antonio,Bexar,"5330 North Loop 1604 West, San Antonio, TX, USA",78249,29.567119,-98.605723,0,0,0,0,400,(210) 877-8000,https://www.psnaffiliates.com/,,03/02/2021      ,08:45:42        ,-98.605723,29.567119
2290,DSHS - Lampasas,Local Health Department,,205 Water Street,Lampasas,Lampasas,205 Water Street,76550,31.0578332492771,-98.1782133497194,0,0,0,0,500,(512) 556-8269,http://www.dfps.state.tx.us/Contact_Us/locations.asp?r=7,,03/07/2021      ,11:14:18        ,-98.178213,31.057833
2291,DSHS Uvalde,Other,,Joe Carper Drive,Uvalde,Uvalde,"112 Joe Carper Dr, Uvalde, TX, USA",78801,29.2202466,-99.7563123,0,0,0,0,400,,,,02/24/2021      ,08:32:07        ,-99.756312,29.220247
2292,Faith Presbyterian Hospice,Other,,12477 MERIT DR,Dallas,Dallas,12477 MERIT DR,75251,32.91956,-96.77316,0,0,0,0,200,,,,03/08/2021      ,07:13:12        ,-96.77316,32.91956
2293,Super 1 Pharmacy 618,Pharmacy,,2610 Richmond Rd,Texarkana,Bowie,2610 Richmond Rd,75503,33.4584581448972,-94.0887693567612,0,0,0,0,200,(903) 832-2258,https://www.brookshires.com/covid-19-information,,01/31/2021      ,21:45:02        ,-94.088769,33.458458
2294,Brookshires Pharmacy 14,Pharmacy,,925 Clarksville St,Paris,Lamar,925 Clarksville St,75460,33.6602295885028,-95.5462548273323,0,0,0,0,400,(903) 785-3297,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:10:11        ,-95.546255,33.66023
2295,Brookshires Pharmacy 28,Pharmacy,,2734 E 5th St,Tyler,Smith,2734 E 5th St,75701,32.3324455937058,-95.2644550778272,0,0,0,0,200,(903) 526-4092,https://www.brookshires.com/covid-19-information,,03/06/2021      ,17:52:28        ,-95.264455,32.332446
2296,Brookshires Pharmacy 119,Pharmacy,,601 Palo Pinto St,Weatherford,Parker,601 Palo Pinto St,76086,32.7588706432938,-97.8058367446866,0,0,0,0,200,(817) 596-4165,https://www.brookshires.com/covid-19-information,,02/15/2021      ,22:11:28        ,-97.805837,32.758871
2297,Fairview Dermatology,Medical Practice,,331 Town Pl,Mckinney,Collin,331 Town Pl,75069,33.1320884421656,-96.648196585981,0,0,0,0,600,(972) 747-0000,https://www.fairviewderm.com/,,02/26/2021      ,08:45:18        ,-96.648197,33.132088
2298,Christus Trinity Clinic Magnolia Medical Plaza,Community Clinic,,3201 South Loop 256,Palestine,Anderson,3201 South Loop 256,75801,31.7357276807243,-95.6316490730417,0,0,0,0,3800,(903) 723-0330,https://www.christushealth.org/trinity/clinic/locations-directions/magnolia-medical-plaza-palestine?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODEzMjQtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/08/2021      ,07:17:42        ,-95.631649,31.735728
2299,Christus Trinity Clinic Longview Family Practice,Community Clinic,,705 E. Marshall Ave,Longview,Gregg,"705 E. Marshall Ave, Plaza 3, Suite 1002",75601,32.5026427,-94.7304071,0,0,0,0,200,903-759-7200,,,03/08/2021      ,08:36:18        ,-94.730407,32.502643
2300,Christus Trinity Clinic Lindale,Medical Practice,,3203 S Main St,Lindale,Smith,3203 S Main St,75771,32.4745271087039,-95.3910736997573,0,0,0,0,600,(903) 266-4000,https://www.christushealth.org/trinity/clinic/locations-directions/lindale?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODEzMjctNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/07/2021      ,19:56:27        ,-95.391074,32.474527
2301,Christus Trinity Clinic - Tyler,Medical Practice,,520 E Douglas Blvd,Tyler,Smith,520 E Douglas Blvd,75702,32.3447834199037,-95.2923239838761,0,0,0,0,4200,(903) 593-8441,http://www.tmfhs.org/,,03/05/2021      ,07:28:37        ,-95.292324,32.344783
2302,Christus Trinity Clinic - Sulphur Springs,Medical Practice,,105 MEDICAL PLZ BLDG 1 ,Sulphur Springs,Hopkins,105 MEDICAL PLZ BLDG 1 ,75482,33.157957,-95.598459,0,0,0,0,2000,(903) 885-1740,https://www.christushealth.org/trinity/clinic/locations-directions/pain-management-sulphur-springs?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTU4Mzk0NDUtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/05/2021      ,07:20:06        ,-95.598459,33.157957
2303,Family 1st Care,Medical Practice,,1615 Hospital Blvd Ste A,Gainesville,Cooke,1615 Hospital Blvd Ste A,76240,33.6408438116688,-97.1626872190919,0,0,0,0,1200,(940) 641-3440,https://family1stcaregainesville.com/,,02/24/2021      ,08:47:16        ,-97.162687,33.640844
2304,Jps Polytechnic Health Center,Community Clinic,,1650 S Beach St,Fort Worth,Tarrant,1650 S Beach St,76105,32.7284730464635,-97.2897665114737,0,0,0,0,1000,(817) 702-1100,http://www.jpshealthnet.org/location/polytechnic-health-center,,02/25/2021      ,12:11:56        ,-97.289767,32.728473
2305,Promptu Immediate Care Saratoga,Medical Practice,,5638 Saratoga Blvd,Corpus Christi,Nueces,5638 Saratoga Blvd,78414,27.6843393909208,-97.3812365799123,0,0,0,0,200,(361) 444-5280,http://promptucare.com/,,02/26/2021      ,14:22:01        ,-97.381237,27.684339
2306,Lynns Lavega Pharmacy,Pharmacy,,2401 E Waco Dr,Waco,McLennan,2401 E Waco Dr,76705,31.5857457190685,-97.1053641741654,0,0,0,0,400,(254) 799-4949,http://www.lynnspharmacywaco.com/,,03/08/2021      ,09:23:22        ,-97.105364,31.585746
2307,Trinity Clinic Mineola,Community Clinic,,1302 N Pacific St,Mineola,Wood,1302 N Pacific St,75773,32.6785643411235,-95.4843280722779,0,40,0,40,600,(903) 569-5383,https://www.christushealth.org/trinity/clinic/locations-directions/mineola?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODEyMDUtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,03/05/2021      ,17:22:02        ,-95.484328,32.678564
2308,Christus Trinity Clinic Internal Medicine Longview,Community Clinic,,703 E Marshall Ave Ste 1001,Longview,Gregg,703 E Marshall Ave Ste 1001,75601,32.5024813870731,-94.730978489369,0,0,0,0,200,(903)315-5600,https://www.christushealth.org/good-shepherd/locations-and-directions/internal-medicine-longview?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY2MDktNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,02/09/2021      ,21:43:31        ,-94.730978,32.502481
2309,"KEYSTONE HOSPICE CARE, INC",Other,,4811 MERLOT AVE UNIT 110,Grapevine,,4811 MERLOT AVE UNIT 110,76051,32.886375509531,-97.0964396728861,0,0,0,0,200,(972) 242-5959,,,03/08/2021      ,10:32:07        ,-97.09644,32.886376
2310,San Antonio Metro Health District,Vaccine Hub,,100 Montana St,San Antonio,Bexar,100 Montana St,78203,29.4170301098461,-98.4788357594488,0,0,0,0,200,210-207-6000 Option 8,https://covid19.sanantonio.gov/vaccine,,01/26/2021      ,19:24:55        ,-98.478836,29.41703
2311,Gruesbeck Medical Clinic Nw 24th St,Medical Practice,,323 Nw 24th Street,San Antonio,Bexar,323 Nw 24th Street,78207,29.4321399598532,-98.5422915213473,0,0,0,0,200,(210) 434-4321,,,02/05/2021      ,14:53:47        ,-98.542292,29.43214
2312,Cogdell Clinic Briscoe County,Hospital,,701 Commerce St,Silverton,Briscoe,701 Commerce St,79257,34.4729925154116,-101.30570030832,0,150,0,150,800,,,,03/07/2021      ,21:32:35        ,-101.3057,34.472993
2313,Walmart Pharmacy 1042,Pharmacy,,488 State Highway 71,Bastrop,Bastrop,"488 State Highway 71, Bastrop, TX, USA",78602,30.1033159,-97.3324155,0,0,0,0,600,(512) 321-1020,https://www.walmart.com/store/1042-bastrop-tx,,03/06/2021      ,02:48:52        ,-97.332415,30.103316
2314,Junaid A Khan Md Pa,Medical Practice,,6 Professional Park Dr,Webster,Harris,6 Professional Park Dr,77598,29.5456023884683,-95.1273489348252,0,0,0,0,1000,(281) 557-0001,,,03/05/2021      ,17:09:38        ,-95.127349,29.545602
2315,Wellbridge Greater Dallas (Plano),Hospital,E,4301 Mapleshade LN,Plano,Collin,4301 Mapleshade Ln,75093,33.0054230256964,-96.7773720048262,0,0,0,0,200,(972) 596-5445,https://www.kindredhealthcare.com/locations/behavioral-health/wellbridge-dallas,,03/04/2021      ,09:49:53        ,-96.777372,33.005423
2316,Nt Preferred Health Partners Plano,Medical Practice,,4708 Dexter Drive,Plano,Collin,4708 Dexter Drive,75093,33.0182237220756,-96.7908248343171,0,0,0,0,200,(972) 993-5050,http://www.ntphp.com/,,03/04/2021      ,13:28:54        ,-96.790825,33.018224
2317,Tyler Family Circle of Care,Community Clinic,,214 E Houston St,Tyler,Smith,"214 East Houston Street, Tyler, TX, USA",75702,32.3439848,-95.2988567,0,0,0,0,300,903-593-1892,,,03/05/2021      ,13:17:40        ,-95.298857,32.343985
2318,Washington County EMS,Vaccine Hub,,1875 HWY 290 West,Brenham,Washington,1875 HWY 290 West ,77833,30.1566503,-96.4213413,0,0,0,0,31000,,https://localevent.info/,,03/04/2021      ,12:58:34        ,-96.421341,30.15665
2319,Shurmed Emergency Medical Service Brad,Other,,1535 Brady Blvd,San Antonio,Bexar,1535 Brady Blvd,78237,29.4054688277681,-98.5543417644474,0,0,0,0,4200,(210) 432-8800,http://www.shurmed.com/,,03/08/2021      ,11:16:26        ,-98.554342,29.405469
2320,Montgomery County Mental Health Treatment Facility,Hospital,,700 Hilbig,Conroe,Montgomery,700 Hilbig,77301,30.3358099983706,-95.4450730213174,0,0,0,0,600,(936) 522-4200,http://www.correctcarers.com/mcmhtf/,,03/05/2021      ,11:28:40        ,-95.445073,30.33581
2321,Austin Regional Clinic Kyle,Medical Practice,,4100 Everett Dr Ste 400,Kyle,Hays,4100 Everett Dr Ste 400,78640,30.0291375170068,-97.8765172508788,0,0,0,0,1200,(512) 295-1333,https://www.austinregionalclinic.com/clinics/arc-kyle-plum-creek?utm_source=online-directory&utm_campaign=yext&utm_content=location-kpc,,03/08/2021      ,07:52:55        ,-97.876517,30.029138
2322,Austin Regional Clinic - Buda,Medical Practice,,3420 Fm 967 Ste B100,Buda,Hays,3420 Fm 967 Ste B100,78610,30.0964462778478,-97.8787437444237,0,0,0,0,2200,(737) 404-0347,https://www.austinregionalclinic.com/clinics/arc-buda,,03/07/2021      ,07:19:45        ,-97.878744,30.096446
2323,Hope Clinic,Community Clinic,,7001 Corporate Dr,Houston,Harris,7001 Corporate Dr Stu. 120,77036,29.70354200327,-95.5515111217048,0,0,0,0,1000,713-773-0803,www.hopechc.org,,03/07/2021      ,20:43:25        ,-95.551511,29.703542
2324,South Plains Rural Health Services Inc,Community Clinic,,1000 Fm 300,Levelland,Hockley,1000 Fm 300,79336,33.5719943761694,-102.380041611558,0,0,0,0,600,(806) 894 7842,https://www.sprhs.org/?utm_source=gmb_auth,,03/08/2021      ,09:50:02        ,-102.380042,33.571994
2325,Dimmit Regional Hospital Dba Luevano Health Care,Hospital,,504 Hospital Drive,Carrizo Springs,Dimmit,504 Hospital Drive,78834,28.5201161467926,-99.8612911878796,0,0,0,0,200,830-876-2424,http://www.dimmitregionalhospital.com/,,02/11/2021      ,16:20:47        ,-99.861291,28.520116
2326,Jps Watauga Gertrude Tarpley Chc,Community Clinic,,6601 Watauga Rd Ste 124,Fort Worth,Tarrant,6601 Watauga Rd Ste 124,76148,32.8604882498356,-97.240709907953,0,0,0,0,600,8177026637,http://www.jpshealthnet.org/,,02/25/2021      ,12:10:49        ,-97.24071,32.860488
2327,Healthcare Associates Of Irving Llp - Midlothian,Medical Practice,,661 E Main St,Midlothian,Ellis,661 E Main St,76065,32.4796920793503,-96.9867034987484,0,0,0,0,400,(972) 258-7499,https://healthcareassociates.com/location/flagship-office/,,02/06/2021      ,12:13:17        ,-96.986703,32.479692
2328,Seguin Family Health Center,Community Clinic,,1104 Jefferson Ave,Seguin,Guadalupe,1104 Jefferson Ave,78155,29.5662974750467,-97.9828739995057,0,0,0,0,500,(830) 379-9797,https://www.chcsct.com/,,03/05/2021      ,13:25:50        ,-97.982874,29.566297
2329,The Hospital At Westlake Medical Center,Hospital,O,5656 Bee Caves Rd Ste M302,Austin,Travis,5656 Bee Caves Rd Ste M302,78746,30.2946715441472,-97.824719336653,0,0,0,0,600,(512) 327-0000,http://www.westlakemedical.com/,,03/08/2021      ,08:52:22        ,-97.824719,30.294672
2330,Centro De Salud Familiar La Fe Inc/Adult Satellite Clinic,Other,,823 Yandell Dr,El Paso,El Paso,"823 E Yandell Drive, El Paso, TX, USA",79902,31.76703,-106.485351,0,0,0,0,200,,,,03/08/2021      ,08:24:37        ,-106.485351,31.76703
2331,Teare Memorial Clinic,Medical Practice,,146 N Pioneer,Booker,Lipscomb,146 N Pioneer,79005,36.4601770699411,-100.536487717731,0,20,0,20,500,(806) 658-4531,,,03/05/2021      ,08:35:09        ,-100.536488,36.460177
2332,Centro De Salud Lisbon,Community Clinic,,200 Lisbon Street,El Paso,El Paso,200 Lisbon Street,79905,31.7667130202831,-106.424662520375,0,0,0,0,200,(915) 778-9200,http://www.lafe-ep.org/,,03/08/2021      ,08:25:12        ,-106.424663,31.766713
2333,Lhd Garland Health Dept.,Vaccine Hub,,206 Carver Dr,Garland,Dallas,206 Carver Dr,75040,32.9070227945808,-96.6281891053061,0,0,0,0,12500,972-205-3900,http://garlandtx.gov/,,03/08/2021      ,07:44:42        ,-96.628189,32.907023
2334,United Pharmacy 549,Pharmacy,,3500 College Ave,Snyder,Scurry,3500 College Ave,79549,32.7067800065068,-100.919112433176,0,0,0,0,200,(325) 574-1683,https://local.pharmacy.unitedsupermarkets.com/tx/snyder/3500-college-ave.html,,03/08/2021      ,09:04:21        ,-100.919112,32.70678
2335,United Pharmacy 534,Pharmacy,,1601 Tennessee Ave,Dalhart,Dallam,1601 Tennessee Ave,79022,36.050406008051,-102.513532555901,0,0,0,0,600,(806) 249-4772,https://local.pharmacy.unitedsupermarkets.com/tx/dalhart/1601-tennessee-ave.html,,03/08/2021      ,09:51:33        ,-102.513533,36.050406
2336,United Pharmacy 529,Pharmacy,,5807 Sw 45th Ave Ste 100,Amarillo,Randall,5807 Sw 45th Ave Ste 100,79109,35.1614999684316,-101.900361787355,0,0,0,0,1200,(806) 353-7201,https://local.pharmacy.unitedsupermarkets.com/tx/amarillo/5807-sw-45th-ave.html,,03/08/2021      ,10:37:50        ,-101.900362,35.1615
2337,United Pharmacy 514,Pharmacy,,1000 W 11th St,Quanah,Hardeman,1000 W 11th St,79252,34.2917297377974,-99.7523159030409,0,0,0,0,400,,,,03/08/2021      ,11:54:26        ,-99.752316,34.29173
2338,Gateway Hlth Comm Ctr Inc,Community Clinic,,2007 South Zapata Hwy,Laredo,Webb,2007 South Zapata Hwy,78046,27.4793812502102,-99.4735740986765,0,0,0,0,600,(956) 523-3670,http://gatewaychc.com/,,03/05/2021      ,09:57:26        ,-99.473574,27.479381
2339,Throckmorton Rural Health Clinic,Community Clinic,,802 N Minter,Throckmorton,Throckmorton,802 N Minter,76483,33.1896790085312,-99.1773124687267,0,0,0,0,1000,(940) 849-2471,,,03/08/2021      ,07:21:59        ,-99.177312,33.189679
2340,San Marcos Family Medicine,Medical Practice,,2406 Hunter Rd,San Marcos,Hays,2406 Hunter Rd,78666,29.8594699613097,-97.9673357112182,0,0,0,0,1000,(512) 396-7686,http://www.smfm.net/,,02/26/2021      ,17:00:03        ,-97.967336,29.85947
2341,Shubha Llc Dba Auro Pharmacy,Pharmacy,,1139 W Braker Ln,Austin,Travis,1139 W Braker Ln,78758,30.3845520226212,-97.692492184086,0,0,0,0,300,(512) 206-3150,http://www.aurorx.com/,,03/05/2021      ,20:45:25        ,-97.692492,30.384552
2342,Seymour Hospital Rural Health Clinic,Community Clinic,,201 Stadium Dr,Seymour,Baylor,201 Stadium Dr,76380,33.5900091396598,-99.2478079624697,0,0,0,0,2850,(940) 889-5583,http://seymourhospital.com/,,03/08/2021      ,09:43:47        ,-99.247808,33.590009
2343,Frontera Healthcare Networkjunction,Community Clinic,,509 College St,Junction,Kimble,509 College St,76849,30.4883024657556,-99.7658901288015,0,0,0,0,700,(325) 869-5500,https://fronterahcn.org/,,03/05/2021      ,11:42:07        ,-99.76589,30.488302
2344,ResourceCare Albany,Medical Practice,,725 Pate St,Albany,Shackelford,"725 Pate Street, Albany, TX, USA",76430,32.7316832,-99.2883039,0,100,0,100,700,(254) 559-7215,,,03/07/2021      ,21:33:43        ,-99.288304,32.731683
2345,ResourceCare Merkel,Medical Practice,,217 Edwards St,Merkel,Taylor,217 Edwards Street,79536,32.4722751,-100.011452,0,0,0,0,200,,,,03/07/2021      ,21:34:58        ,-100.011452,32.472275
2346,Christus Spohn Quick Care Clinic,Community Clinic,,2606 Hospital Blvd,Corpus Christi,Nueces,"2606 Hospital Boulevard, Suite F",78405,27.7800347,-97.4161098,0,0,0,0,200,(361) 902-6100,,,03/05/2021      ,08:58:16        ,-97.41611,27.780035
2347,DSHS - Falfurrias,Other,,,Falfurrias,Brooks,1200 E HIGHWAY 285,78355,27.2284812,-98.1593032,0,0,0,0,400,(361) 325-5621,,,03/02/2021      ,07:47:01        ,-98.159303,27.228481
2348,Medina Clinic Mission,Other,,1924 E Griffin Pkwy,Mission,Hidalgo,1924 E Griffin Pkwy,78572,26.2252763604426,-98.2921122610829,0,0,0,0,200,(956) 581-5100,http://medina-javier-md.jany.io/,,03/08/2021      ,09:12:27        ,-98.292112,26.225276
2349,DSHS - Kingsville,Other,,,Kingsville,Kleberg,100 West King Avenue,78363,27.51557,-97.86904,0,0,0,0,200,361-221-3023,,,03/08/2021      ,08:35:58        ,-97.86904,27.51557
2350,Irma Lerma Rangel College Of Pharmacy - College Station,Pharmacy,,Reynolds Medical Building Suite 159,College Station,Brazos,Reynolds Medical Building Suite 159,77843,30.6114869136336,-96.3523003213796,0,0,0,0,1950,(361) 221-0604,https://pharmacy.tamu.edu/,,03/06/2021      ,08:22:20        ,-96.3523,30.611487
2351,Fresenius Dickinson Dialysis,Community Clinic,,3800 HUGHES CT,Dickinson,Galveston,3800 HUGHES CT,77539,29.4463523249293,-95.0783562750334,0,0,0,0,1950,,,,03/04/2021      ,11:52:53        ,-95.078356,29.446352
2352,Convenient Care Family Medicine,Community Clinic,,2216 WEST WASHINGTON,Stephenville,Erath,2216 WEST WASHINGTON,76401,32.2086456156989,-98.227785044604,0,0,0,0,1900,,,,03/04/2021      ,18:33:46        ,-98.227785,32.208646
2353,Mh Urgent Care Benders Landing,Medical Practice,,4057 Riley Fuzzel Rd Ste 1100b,Spring,Montgomery,4057 Riley Fuzzel Rd Ste 1100b,77386,30.1204541849479,-95.3744588440569,0,0,0,0,200,(281) 602-0450,http://www.memorialhermann.org/locations/urgent-care-benders-landing?utm_campaign=reputation-management&utm_segment=gmb_listing-link&utm_source=google&utm_medium=organic-search,,01/14/2021      ,17:09:11        ,-95.374459,30.120454
2354,Bastrop Community Health Center,Other,,275 Jackson St,Bastrop,Bastrop,"275 Jackson Street, Bastrop, TX, USA",78602,30.1000215,-97.3061798,0,0,0,0,500,,,,03/08/2021      ,07:22:23        ,-97.30618,30.100022
2355,Valley Baptist Family Practice Residency,Medical Practice,,2222 Benwood St,Harlingen,Cameron,2222 Benwood St,78550,26.1760892561526,-97.669466928425,0,0,0,0,1200,(956) 389-2440,http://familypractice-residency.com/,,02/23/2021      ,18:35:44        ,-97.669467,26.176089
2356,El Paso Fire Department,Other,,6800 Delta,El Paso,El Paso,6800 Delta,79905,31.7603702308102,-106.403665060538,0,0,0,0,2300,(915) 212-5600,https://www.elpasotexas.gov/fire-department,,03/08/2021      ,07:24:12        ,-106.403665,31.76037
2357,James Haden Md,Medical Practice,,1000 College Ave,Fort Worth,Tarrant,1000 College Ave,76104,32.734023622579,-97.3350817977149,0,0,0,0,1000,(817) 336-8855,http://www.allergyfortworth.com/,,02/26/2021      ,14:50:15        ,-97.335082,32.734024
2358,Mesquite Employee Health Center,Other,,300 W Kearney St ,Mesquite ,Dallas,300 W. Kearney,75149,32.77049,-96.60117,0,0,0,0,200,(972) 882-7120,,,03/03/2021      ,08:51:16        ,-96.60117,32.77049
2359,Northchase Family Practice Clinic,Medical Practice,,11417 Veterans Memorial Drive,Houston,Harris,11417 Veterans Memorial Drive,77067,29.9482840206232,-95.4682464690267,0,0,0,0,200,(713) 955-3919,https://northchase-family-practice-clinic.business.site/,,02/20/2021      ,22:09:23        ,-95.468246,29.948284
2360,Wilson Community Health Center,Community Clinic,,540 10th Street,Floresville,Wilson,540 10th Street,78114,29.1540190247607,-98.1668800758973,0,0,0,0,900,(830) 393-9390,http://www.atascosahealthcenter.org/wilson-community-health-center.html,,03/08/2021      ,08:17:00        ,-98.16688,29.154019
2361,Wimberley Pharmacy,Pharmacy,,120 Joe Wimberley Blvd,Wimberley,Hays,120 Joe Wimberley Blvd,78676,30.0037419609742,-98.1005860111213,0,0,0,0,200,(512) 847-2288,http://www.hillcountryrx.com/,,03/05/2021      ,12:34:42        ,-98.100586,30.003742
2362,DSHS - Zapata,Local Health Department,,1305 Kennedy,Zapata,Zapata,1305 Kennedy,78076,26.9068213956928,-99.2739727437841,0,0,0,0,800,(956) 765-4851,https://www.dshs.texas.gov/region11/contact_us/zapata.shtm,,03/04/2021      ,21:58:59        ,-99.273973,26.906821
2363,We Are Blood,Other,,4300 N Lamar Blvd,Austin,Travis,4300 N Lamar Blvd,78756,30.3115594341939,-97.7391930472754,0,0,0,0,400,(512) 206-1266,https://weareblood.org/,,02/12/2021      ,10:25:54        ,-97.739193,30.311559
2364,Haskell Memorial Hospital Clinic,Other,,1400 South 1st Street,Haskell,Haskell,1400 South 1st Street,79521,33.1578836953221,-99.7443160598511,0,0,0,0,300,940-864-8513,,,03/05/2021      ,16:18:17        ,-99.744316,33.157884
2365,Diana Lozano Md Pa,Medical Practice,,5505 S Expressway 77,Harlingen,Cameron,5505 S Expressway 77,78550,26.1562182363853,-97.6754239470116,0,0,0,0,200,(956) 440-2800,http://dlozanomd.com/,,03/08/2021      ,08:09:53        ,-97.675424,26.156218
2366,Abilene Community Health,Community Clinic,,1749 Pine St,Abilene,Taylor,1749 Pine St,79601,32.4697287693198,-99.7305944319071,0,0,0,0,200,3256960600,https://www.ttuhsc.edu/nursing/combest/abilene.aspx,,03/05/2021      ,17:11:23        ,-99.730594,32.469729
2367,Clinica Mi Doctor 6,Medical Practice,,229 Ne 28th St,Fort Worth,Tarrant,229 Ne 28th St,76164,32.7951875016074,-97.3468879597946,0,0,0,0,200,(214) 330-7767,http://www.clinicasmidoctor.com/,,02/25/2021      ,07:54:07        ,-97.346888,32.795188
