OBJECTID,NAME,TYPE,TSA,STREET,CITY,COUNTY,ADDRESS,ZIP,LATITUDE,LONGITUDE,PFIZER_AVAILABLE,MODERNA_AVAILABLE,JJ_AVAILABLE,VACCINES_AVAILABLE,PublicPhone,WEBSITE,RemoveRecord,LAST_UPDATE_VAC,LAST_UPDATE_TIME_VAC,x,y
1204,South Tx Rural Health Services Inc - Pearsall,Other,,150 Medical Dr. ,Pearsall,FRIO,150 Medical Dr. , 78061,28.897157,-99.11648,0,200,0,200,,,,04/12/2021      ,15:54:34        ,-99.11648,28.897157
1205,CARROLLTON REGIONAL MEDICAL CENTER,Hospital,E,4343 Josey Ln , Carrollton,Denton,"4343 Josey Ln , Carrollton, TX, 75010",75010,33.028685,-96.885564,970,10,1000,1980,(972) 492-1010,https://www.crmc.health/,,04/12/2021      ,16:17:07        ,-96.885564,33.028685
1206,CHRISTUS MOTHER FRANCES - TYLER,Hospital,G,800 E Dawson,Tyler,Smith,800 E Dawson,75701,32.3422646579996,-95.2920778073799,1218,210,100,1528,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,04/09/2021      ,10:27:28        ,-95.292078,32.342265
1207,United Pharmacy 578,Pharmacy,,505 S Access Rd W,Clyde,Callahan,505 S Access Rd W,79510,32.4137971069005,-99.5025473226955,0,0,50,50,(325) 893-4297,https://local.pharmacy.unitedsupermarkets.com/tx/clyde/521-s-access-rd-w.html,,04/12/2021      ,08:45:04        ,-99.502547,32.413797
1208,CHRISTUS Spohn Family Health Center-Westside,Community Clinic,,4617 Greenwood Dr,Corpus Christi,Nueces,"4617 Greenwood Drive, Corpus Christi, TX, USA",78416,27.7506949,-97.4372075,0,100,0,100,,,,04/13/2021      ,05:47:50        ,-97.437207,27.750695
1209,United pharmacy 573,Pharmacy,,101 N Washington St,Seymour,Baylor,"101 North Washington Street, Seymour, TX, USA",76380,33.5881289,-99.2619752,0,0,75,75,,,,04/12/2021      ,08:34:50        ,-99.261975,33.588129
1210,United Pharmacy 574,Pharmacy,,2160 Pine St,Abilene,Taylor,2160 Pine St,79601,32.4738280160696,-99.7311574498804,0,0,230,230,(325) 673-4737,https://local.pharmacy.unitedsupermarkets.com/tx/abilene/2160-pine-st.html,,04/12/2021      ,17:37:24        ,-99.731157,32.473828
1211,BAYLOR UNIVERSITY MEDICAL CENTER,Vaccine Hub,E,3500 Gaston Ave,Dallas,Dallas,3500 Gaston Ave,75246,32.7894280025686,-96.7788960024616,0,0,0,0,1-844-279-8222,https://www.bswhealth.com/covidvaccine,,04/13/2021      ,07:09:30        ,-96.778896,32.789428
1212,United Pharmacy 513,Pharmacy,,3000 Wilbarger St,Vernon,Wilbarger,3000 Wilbarger St,76384,34.1526492949133,-99.2976499353955,0,260,90,350,,,,04/12/2021      ,11:18:55        ,-99.29765,34.152649
1213,Shannon Pharmacy,Vaccine Hub,,119 E Beauregard Ave,San Angelo,Tom Green,119 E Beauregard Ave,76903,31.463337997656,-100.4340459129,7328,0,0,7328,(325) 655-8191,https://www.shannonhealth.com/services/pharmacy/,,04/13/2021      ,06:50:50        ,-100.434046,31.463338
1214,ROLLING PLAINS MEMORIAL RURAL HEALTH CLINIC,Community Clinic,,201 E Arizona Ave,Sweetwater,Nolan,"201 East Arizona Avenue, Sweetwater, TX, USA",79556,32.4547484,-100.3981782,0,190,0,190,,,,04/12/2021      ,07:50:40        ,-100.398178,32.454748
1215,Fort Bend County Health Department,Vaccine Hub,,4520 Reading Rd,Rosenberg,Fort Bend,4520 Reading Rd,77471,29.5652494437827,-95.7799906543363,0,0,850,850,832-471-1373,https://fort-bend-covid-19-response-fbc-hhs.hub.arcgis.com/,,04/09/2021      ,13:46:46        ,-95.779991,29.565249
1216,TMC Bonham Hospital ,Vaccine Hub,E,504 Lipscomb St,Bonham,Fannin,504 Lipscomb St,75418,33.5783374056146,-96.1673962066452,0,0,0,0,(903) 583-8585,https://tmcbonham.com/,,04/11/2021      ,06:57:16        ,-96.167396,33.578337
1217,BEAUMONT ELITE EMERGENCY CTR LLC,Medical Practice,R,4004 College Street, Beaumont,Jefferson,"4004 College Street, Beaumont, TX, 77707",77707,30.068767,-94.135634,0,10,250,260,(409) 840-4004,https://beaumontemergencycenter.com/,,04/12/2021      ,09:17:51        ,-94.135634,30.068767
1218,Maverick County Hospital District,Community Clinic,,3406 Bob Rogers Dr Ste 290,Eagle Pass,Maverick,3406 Bob Rogers Dr Ste 290,78852,28.7143574992098,-100.456927828323,0,0,25,25,(830) 757-4900,http://www.mchdep.org/,,04/09/2021      ,19:32:47        ,-100.456928,28.714357
1219,Evins Regional Juvenile Center/Utmb,Other,,,Edinburg,Hidalgo,3801 E Monte Cristo,78541,26.3324393,-98.1230482,0,90,80,170,,,,04/12/2021      ,19:37:19        ,-98.123048,26.332439
1220,Brookshire Brothers Pharmacy 71,Pharmacy,,14981 Old Trinity Rd,Onalaska,Polk,14981 Old Trinity Rd,77360,30.8117601609383,-95.1201258994879,0,0,19,19,936-646-2488,,,04/12/2021      ,09:46:05        ,-95.120126,30.81176
1221,CHRISTUS GOOD SHEPHERD - MARSHALL,Hospital,G,811 S Washington Ave,Marshall,Harrison,811 S Washington Ave,75670,32.537130453874,-94.3678325854095,0,0,400,400,877-335-5746,https://www.christushealth.org/vaccine,,04/12/2021      ,15:14:18        ,-94.367833,32.53713
1222,CHRISTUS MOTHER FRANCES HOSPITAL - JACKSONVILLE,Hospital,G,2026 S Jackson St,Jacksonville,Cherokee,2026 S Jackson St,75766,31.9379267617771,-95.2493782133094,0,0,100,100,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,04/09/2021      ,10:35:53        ,-95.249378,31.937927
1223,RUSK STATE HOSPITAL,Hospital,G,805 North Dickinson Dr,Rusk,Cherokee,805 North Dickinson Dr,75785,31.8092430447125,-95.1560438082155,0,25,0,25,(903) 683-3421,http://www.dshs.texas.gov/mhhospitals/RuskSH/,,04/12/2021      ,09:49:12        ,-95.156044,31.809243
1224,Lhd Lubbock City Health Dept,Vaccine Hub,,806 18th St,Lubbock,Lubbock,806 18th St,79401,33.578935,-101.8316,0,0,0,0,,,,04/12/2021      ,08:16:12        ,-101.8316,33.578935
1225,Heritage Park Surgical Hospital LLC,Hospital,E,3601 N Calais St, Sherman,Grayson,"3601 N Calais St, Sherman, TX 75090",75090,33.67679090902,-96.6020504597815,0,289,0,289,+19038700999,http://baylorsherman.com/,,04/13/2021      ,07:26:16        ,-96.60205,33.676791
1226,Granbury Hood County EMS Inc,Other,,,Granbury,Hood,2200 Commercial Ln,76048,32.436231,-97.811213,0,1358,0,1358,,,,04/13/2021      ,06:17:43        ,-97.811213,32.436231
1227,CCH Pharmacy,Hospital,,614 Eaker St,Eden,Concho,614 Eaker St Eden 76837,76837,31.2213589814377,-99.8481640598397,0,100,100,200,(325) 869-8760,http://www.conchocounty.hospital/,,04/12/2021      ,15:44:01        ,-99.848164,31.221359
1228,Fort Bend County Clinical Health Services - Missouri City,Other,,307 Texas Parkway,Missouri City,Fort Bend,307 Texas Parkway,77489,29.6175132443438,-95.5360262022034,0,0,35,35,+12813424530,https://www.myaccesshealth.org/,,04/07/2021      ,15:37:49        ,-95.536026,29.617513
1229,COCHRAN MEMORIAL HOSPITAL,Hospital,B,201 East Grant, Morton,Cochran,"201 East Grant, Morton, TX, 79346",79346,33.7193,-102.758085,0,200,110,310,(806) 266-5565,https://www.facebook.com/cochranmemorialhospital/,,04/12/2021      ,09:43:31        ,-102.758085,33.7193
1230,JASPER NEWTON CO CLINIC,Community Clinic,,139 W. Lamar,Jasper,Jasper,139 W. Lamar,75951,30.921822502707,-94.0011099884292,0,4415,100,4515,(409) 384-6829,,,04/12/2021      ,16:55:15        ,-94.00111,30.921823
1231,St. Hope Foundation Sugar Land,Other,,14815 Southwest Fwy,Sugar Land,FORT BEND,14815 SOUTHWEST FWY,77478,29.609652,-95.610512,0,300,185,485,,,,04/07/2021      ,15:48:37        ,-95.610512,29.609652
1232,South Tx Rural Health Services of Hondo,Other,,,Hondo,Medina,2912 Avenue E,78861,29.3371505292639,-99.1341290171204,0,130,0,130,,,,04/12/2021      ,09:26:09        ,-99.134129,29.337151
1233,SELECT SPECIALTY HOSPITAL DALLAS - CARROLLTON,Hospital,E,2329 W Parker Rd,Carrollton,Denton,2329 W Parker Rd,75010,33.0449074893469,-96.8647986915264,0,0,75,75,(469) 892-1400,http://dallas.selectspecialtyhospitals.com/,,04/09/2021      ,12:16:52        ,-96.864799,33.044907
1234,Lhd Hays County Health Department Re,Vaccine Hub,,broadway,san marcos,bexar,401 Broadway St Ste A,78666,29.8616713304617,-97.9424713466867,0,0,0,0,512-393-5520,https://hayscountytx.com/departments/local-health-department/,,04/12/2021      ,15:22:27        ,-97.942471,29.861671
1235,ODESSA REGIONAL MEDICAL CENTER HOSPITAL,Vaccine Hub,J,520 E 6th St,Odessa,Ector,520 E 6th St,79761,31.8520192531179,-102.364927950485,0,250,0,250,432-640-2220,http://www.mchodessa.com/,,04/12/2021      ,07:57:57        ,-102.364928,31.852019
1236,Christus Spohn Health System - Kleberg,Vaccine Hub,U,1311 East General Cavazos Boulevard,Kingsville,Kleberg,"1311 East General Cavazos Boulevard, Kingsville, TX, 78363",78363,27.491449,-97.847583,642,0,0,642,877-335-5746,https://www.christushealth.org/vaccine,,04/09/2021      ,13:16:10        ,-97.847583,27.491449
1237,Texas Childrens Hospital Main,Hospital,Q,6621 Fannin St,Houston,Harris,"6621 Fannin St, Houston, TX, 77030",77030,29.704584,-95.40466,1101,0,5,1106,(832) 824-1000,https://www.texaschildrens.org/covidvaccine,,04/12/2021      ,07:20:17        ,-95.40466,29.704584
1238,HICO CLINIC,Other,,104 Walnut St,Hico,Hamilton,104 Walnut St,76457,31.9774546,-98.0351128,0,50,0,50,,,,04/12/2021      ,06:07:14        ,-98.035113,31.977455
1239,Brownfield Regional Med Ctr Rural Hlth,Community Clinic,,703 E Felt St,Brownfield,Terry,703 E Felt St,79316,33.187147813892,-102.267685608495,714,0,0,714,(806) 637-3551,http://www.brownfield-rmc.org/,,04/12/2021      ,08:54:31        ,-102.267686,33.187148
1240,MED-Choice Pharmacy,Pharmacy,,Morton St,Denison,Grayson,"2300 W Morton St, ste 121",75020,33.7603512,-96.5699149,0,40,155,195,,,,04/10/2021      ,13:28:17        ,-96.569915,33.760351
1241,Dept of Public Health - South Plains / Seminole,Other,B,704 Hobbs Highway,Seminole,Gaines,704 Hobbs Highway,79360,32.7195339941978,-102.653492485477,0,400,0,400,,,,04/12/2021      ,08:18:17        ,-102.653492,32.719534
1242,Frontera Healthcare Network Mason Clinic,Community Clinic,,216 E College,Mason,Mason,216 E College,76856,30.7439074715339,-99.2287311699375,0,0,110,110,(325) 347-5926,http://www.fronterahn.org/,,04/12/2021      ,17:04:03        ,-99.228731,30.743907
1243,Dept of Public Health - City of Houston / Northside Health Center,Local Health Department,,8504 Schuller,Houston,Harris,8504 Schuller,77093,29.8370686670095,-95.3412740310678,0,110,0,110,(832) 395-9100,,,04/12/2021      ,12:00:01        ,-95.341274,29.837069
1244,CHRISTUS SANTA ROSA NEW BRAUNFELS,Hospital,P,600 North Union Ave,New Braunfels,Comal,600 North Union Ave,78130,29.7150342211664,-98.1236067405545,0,100,75,175,(830) 606-9111,https://www.christushealth.org/santa-rosa/new-braunfels?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTUzNzY2MDYtNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,04/12/2021      ,08:30:20        ,-98.123607,29.715034
1245,CORPUS CHRISTI MED CTR - DRS REGIONAL,Hospital,U,3315 S Alameda St,Corpus Christi,Nueces,3315 S Alameda St,78411,27.7535202250598,-97.3878265998272,0,20,0,20,(361) 761-1000,https://ccmedicalcenter.com/location/bay-area?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,04/12/2021      ,09:26:09        ,-97.387827,27.75352
1246,Community Health And Life Center Pllc,Community Clinic,,17510 W Grand Pkwy S Ste 380,Sugar Land,Fort Bend,17510 W Grand Pkwy S Ste 380,77479,29.5645165159024,-95.6889399232981,0,0,862,862,(346) 616-0038,http://www.communityhealthandlifecenter.com/,,04/12/2021      ,07:15:00        ,-95.68894,29.564517
1247,CHRISTUS MOTHER FRANCES - WINNSBORO,Hospital,G,719 West Coke Road,Winnsboro,Wood,719 West Coke Road,75494,32.9477238482552,-95.3059198499219,0,400,0,400,(903) 593-8441,https://www.christushealth.org/trinity/tyler?utm_source=organic&utm_medium=GMB&utm_campaign=website&y_source=1_MTE3ODE0OTItNzE1LWxvY2F0aW9uLmdvb2dsZV93ZWJzaXRlX292ZXJyaWRl,,04/12/2021      ,10:14:19        ,-95.30592,32.947724
1248,STRATFORD WIC,Other,,1220 Purnell,Stratford,Sherman,1220 Purnell,79084,36.337253,-102.072473,0,707,190,897,806-396-5583,,,04/12/2021      ,16:26:25        ,-102.072473,36.337253
1249,Best Value Medical Center Pharmacy,Pharmacy,,1100 Bluebonnet st,Glen Rose,Somervell,1100 Bluebonnet Street,TX,32.2432986,-97.7445308,0,40,20,60,(254) 897-9917,,,04/10/2021      ,13:05:45        ,-97.744531,32.243299
1250,Ascension Seton Health Center Buda,Medical Practice,,Overpass Rd,Buda,Hays,5235 Overpass Road,78610,30.0781156,-97.8195613,0,0,100,100,,,,04/12/2021      ,09:14:16        ,-97.819561,30.078116
1251,CLARENDON FAMILY MEDICAL CENTER,Medical Practice,A,1 Medical Center Drive,Clarendon,Donley,1 Medical Center Drive,79226,34.9458999473929,-100.898220042779,0,370,0,370,(806) 874-3531,,,04/13/2021      ,07:37:46        ,-100.89822,34.9459
1252,CHRISTUS GOOD SHEPHERD - LONGVIEW,Vaccine Hub,G,700 E Marshall Ave, Longview,Gregg,"700 E Marshall Ave, Longview, TX, 75601",75601,32.501452,-94.73146,7120,200,0,7320,877-335-5746,https://www.christushealth.org/vaccine,,04/12/2021      ,14:58:58        ,-94.73146,32.501452
1253,MISSION REGIONAL MEDICAL CENTER,Pharmacy,V,900 S Bryan Rd,Mission,Hidalgo,900 S Bryan Rd,78572,26.1963906866482,-98.3127574614777,822,0,0,822,(956) 323-9000,http://missionrmc.org/,,04/12/2021      ,08:04:27        ,-98.312757,26.196391
1254,PALO PINTO GENERAL HOSPITAL,Hospital,E,400 Sw 25th Ave,Mineral Wells,Palo Pinto,400 Sw 25th Ave,76067,32.79958749786,-98.1453300351954,400,100,100,600,(940) 325-7891,http://www.ppgh.com/,,04/12/2021      ,10:10:50        ,-98.14533,32.799587
1255,CHI ST. LUKE'S THE VINTAGE,Hospital,Q,20171 Chasewood Park Dr,Houston,Harris,20171 Chasewood Park Dr,77070,29.9892470100845,-95.5674710197223,0,0,210,210,(832) 534-5000,https://www.stlukeshealth.org/locations/vintage-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthTheVintageHospital&y_source=1_MTUxNjI3NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,04/13/2021      ,06:57:00        ,-95.567471,29.989247
1256,HCA HOUSTON HEALTHCARE KINGWOOD,Hospital,Q,22999 Us Highway 59,Kingwood,Harris,22999 Us Highway 59,77339,30.0502642844552,-95.2530372387225,0,70,115,185,(281) 348-8000,https://hcahoustonhealthcare.com/locations/kingwood/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,,04/08/2021      ,16:31:34        ,-95.253037,30.050264
1257,WADLEY REGIONAL MED CENTER,Hospital,F,1000 Pine,Texarkana,Bowie,1000 Pine,75501,33.4279649906924,-94.0469314223375,0,10,0,10,(903) 798-8000,https://www.wadleyhealth.org/,,04/12/2021      ,16:14:40        ,-94.046931,33.427965
1258,BELLVILLE MEDICAL CENTER,Hospital,Q,44 N Cummings St,Bellville,Austin,44 N Cummings St,77418,29.9520666007346,-96.2609131981469,0,60,50,110,(979) 413-7400,http://www.bellvillemc.org/,,04/12/2021      ,12:07:00        ,-96.260913,29.952067
1259,ELECTRA MEMORIAL HOSPITAL,Hospital,C,1207 S Bailey St,Electra,Wichita,1207 S Bailey St,76360,34.0191357182428,-98.9239872987029,0,410,0,410,(940) 495-3981,http://www.electrahospital.com/,,04/12/2021      ,16:03:13        ,-98.923987,34.019136
1260,REFUGIO COUNTY MEMORIAL HOSPITAL,Hospital,U,107 Swift St,Refugio,Refugio,107 Swift St,78377,28.3066663231266,-97.2794304030387,0,0,50,50,(361) 526-2321,http://www.refugiohospital.com/,,04/13/2021      ,06:09:20        ,-97.27943,28.306666
1261,CHI ST. LUKE'S HEALTH MEMORIAL - LUFKIN,Hospital,H,1201 W Frank Ave,Lufkin,Angelina,1201 W Frank Ave,75904,31.3380662637471,-94.7401981310639,0,0,300,300,(936) 634-8111,https://www.stlukeshealth.org/locations/memorial-lufkin-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthMemorialLufkin&y_source=1_MTUxNjI3NTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,04/12/2021      ,08:16:50        ,-94.740198,31.338066
1262,FISHER CO. HOSPITAL DISTRICT,Hospital,D,774 TX-70,ROTAN,Fisher,774 TX-70,79546,32.834,-100.43599,0,920,200,1120,(325) 735-2256,http://www.fishercountyhospital.com/,,04/13/2021      ,07:36:44        ,-100.43599,32.834
1263,MITCHELL CO. HOSPITAL,Community Clinic,D,997 W I20,Colorado City,Mitchell,997 W I20,79512,32.408130496152,-100.878350314274,0,322,0,322,(325) 728-3431,https://www.mitchellcountyhospital.com/,,04/12/2021      ,07:16:00        ,-100.87835,32.40813
1264,COGDELL MEMORIAL HOSPITAL,Medical Practice,B,1700 Cogdell Blvd,Snyder,Scurry,1700 Cogdell Blvd,79549,32.6884824795128,-100.91749497732,975,90,0,1065,(325) 573-1300,http://www.cogdellhospital.com/,,04/13/2021      ,07:41:13        ,-100.917495,32.688482
1265,CRESCENT MEDICAL CENTER LANCASTER,Hospital,E,2600 W Pleasant Run Rd,Lancaster,Dallas,2600 W Pleasant Run Rd,75146,32.6041104516962,-96.8126949373692,0,0,95,95,(972) 230-8888,https://cmclancaster.com/,,04/13/2021      ,07:37:24        ,-96.812695,32.60411
1266,BAYLOR S&W HOSPITAL - MARBLE FALLS,Vaccine Hub,O,810 Tx71w,Marble Falls,Burnet,810 Tx71w,78654,30.512841,-98.304243,0,0,0,0,844-279-8222,https://www.bswhealth.com/covid-vaccine,,04/13/2021      ,07:00:39        ,-98.304243,30.512841
1267,BALLINGER MEMORIAL HOSPITAL,Hospital,K,608 Ave B,Ballinger,Runnels,608 Ave B,76821,31.7496774307218,-99.962414996681,0,0,1085,1085,(325) 365-2531,https://www.ballingerhospital.org/,,04/08/2021      ,09:25:21        ,-99.962415,31.749677
1268,SCHLEICHER COUNTY MEDICAL CTR,Community Clinic,K,100 N Hwy 277,Eldorado,Schleicher,100 N Hwy 277,76936,30.8697644392665,-100.590481332636,0,60,115,175,(325) 853-2507,http://www.scmc.us/,,04/09/2021      ,18:37:09        ,-100.590481,30.869764
1269,CHI ST LUKE'S HEALTH LAKESIDE HOSPITAL,Vaccine Hub,Q,17400 St Lukes Way,Conroe,Montgomery,17400 St Lukes Way,77384,30.2026862713771,-95.4593714576756,0,0,0,0,(936) 266-9000,https://www.stlukeshealth.org/locations/lakeside-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm_term=CHIStLukesHealthLakesideHospital&y_source=1_MTUxNjI2MTktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,04/12/2021      ,08:00:08        ,-95.459371,30.202686
1270,CONNALLY MEMORIAL MEDICAL CENTER,Pharmacy,P,499 10th St,Floresville,Wilson,499 10th St,78114,29.1597041763177,-98.1735494724352,0,72,200,272,(830) 393-1400,http://www.connallymmc.org/,,04/10/2021      ,13:40:47        ,-98.173549,29.159704
1271,LAREDO MED CENTER,Hospital,T,1700 East Saunders,Laredo,Webb,1700 East Saunders,78041,27.5327760155931,-99.4779259895337,0,800,0,800,(956) 796-5000,https://www.laredomedical.com/?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,,04/12/2021      ,08:11:08        ,-99.477926,27.532776
1272,UNIVERSITY MEDICAL CENTER OF EL PASO,Vaccine Hub,I,4815 Alameda Ave,El Paso,El Paso,"4815 Alameda Ave, El Paso, TX, 79905",79905,31.768758,-106.43047,0,0,0,0,915-975-8901,http://umcelpaso.org,,04/12/2021      ,17:21:48        ,-106.43047,31.768758
1273,JACKSON COUNTY HOSPITAL DISTRICT,Hospital,S,1013 S Wells,Edna,Jackson,1013 S Wells,77957,28.969587043907,-96.6353061911649,1076,377,0,1453,,,,04/12/2021      ,08:54:20        ,-96.635306,28.969587
1274,HARDEMAN COUNTY MEMORIAL HOSP,Hospital,C,402 Mercer St,Quanah,Hardeman,402 Mercer St,79252,34.2964381604905,-99.741131747021,0,300,200,500,(940) 663-2795,https://hcmhosp.net/,,04/12/2021      ,09:19:44        ,-99.741132,34.296438
1275,WILBARGER GENERAL HOSPITAL,Hospital,C,920 Hillcrest Dr,Vernon,Wilbarger,920 Hillcrest Dr,76384,34.1594530413675,-99.3133358321611,0,0,180,180,(940) 552-9351,http://www.wghospital.com/,,04/12/2021      ,09:10:29        ,-99.313336,34.159453
1276,CHST CHILDREN'S MEDICAL CENTER - DALLAS,Hospital,E,1935 Medical District Drive,Dallas,Dallas,1935 Medical District Drive,75235,32.8086273385252,-96.8362655196507,0,380,0,380,(214) 456-7000,https://www.childrens.com/location-landing/locations-and-directions/childrens-health-dallas?utm_source=google&utm_medium=yext&utm_campaign=Childrens%20Health%20Locations%20%20Childrens%20Medical%20Center%20%20Dallas%20%20Brand,,04/13/2021      ,06:35:08        ,-96.836266,32.808627
1277,PARKLAND MEMORIAL HOSPITAL,Vaccine Hub,E,5223 Tex Oak Avenue,Dallas,Dallas,5223 Tex Oak Avenue,75235,32.8143969796665,-96.8351078950032,0,0,0,0,(214) 590-8000,https://www.parklandhospital.com/,,04/12/2021      ,07:44:30        ,-96.835108,32.814397
1278,CITY HOSPITAL WHITE ROCK,Hospital,E,9440 Poppy Dr,Dallas,Dallas,9440 Poppy Dr,75218,32.8355042938368,-96.7048174173018,0,500,0,500,(214) 324-6100,http://www.cityhospital.co/,,04/07/2021      ,07:50:37        ,-96.704817,32.835504
1279,Walgreens Pharmacy 13010,Pharmacy,,2205 Se 34th Ave,Amarillo,Potter,2205 Se 34th Ave,79103,35.1784775243973,-101.812481992791,0,0,35,35,(806) 373-1452,Walgreens.com/covid19vac,,04/12/2021      ,16:45:02        ,-101.812482,35.178478
1280,Walgreens Pharmacy 04875,Pharmacy,,3033 S 14th St,Abilene,Taylor,3033 S 14th St,79605,32.4322124954461,-99.7588879707078,0,0,85,85,(325) 795-1440,https://www.walgreens.com/locator/walgreens-3033+s+14th+st-abilene-tx-79605/id=4875,,04/13/2021      ,07:22:02        ,-99.758888,32.432212
1281,Umc Internal Medicine,Medical Practice,,808 Joliet Ave,Lubbock,Lubbock,808 Joliet Ave,79415,33.5878220077547,-101.889357539774,0,190,0,190,(806) 761-0566,https://www.umchealthsystem.com/medical-services/umc-clinics/details/umc-internal-medicine,,04/12/2021      ,14:36:09        ,-101.889358,33.587822
1282,Walgreens Pharmacy 04014,Pharmacy,,1804 E Hebron Pkwy,Carrollton,Denton,1804 E Hebron Pkwy,75010,33.024623032205,-96.8864038013324,0,0,100,100,(972) 939-1977,https://www.walgreens.com/locator/walgreens-1804+e+hebron+pkwy-carrollton-tx-75010/id=4014,,04/11/2021      ,08:42:53        ,-96.886404,33.024623
1283,Aurora Concepts Pllc,Medical Practice,,233 Hurst Street,Center,Shelby,233 Hurst Street,75935,31.7918512280061,-94.1876246846224,1020,0,105,1125,(936) 544-0123,https://www.auroraconcepts.net/,,04/13/2021      ,06:49:37        ,-94.187625,31.791851
1284,Walgreens Pharmacy 09040,Pharmacy,,2315 W Washington St,Stephenville,Erath,2315 W Washington St,76401,32.207585243605,-98.2301429930284,48,0,100,148,(254) 965-2587,Walgreens.com/covid19vac,,04/13/2021      ,07:37:49        ,-98.230143,32.207585
1285,University of North Texas Health Science Center at Fort Worth,Medical Practice,,"855 Montgomery St., 6th Floor",Fort Worth,Texas,"855 Mongtomery St., 6th Floor",76107,32.7505376,-97.369252,0,440,300,740,,,,04/13/2021      ,07:31:18        ,-97.369252,32.750538
1286,Health Services of North Texas ,Medical Practice,,Mesa Drive,Denton,Denton,4304 Mesa Drive,Texas,33.2345872,-97.1771604,0,300,200,500,,,,04/12/2021      ,14:04:15        ,-97.17716,33.234587
1287,San Diego Pharmacy,Pharmacy,,500 S Dr Ee Dunlap St,San Diego,Duval,500 S Dr Ee Dunlap St,78384,27.7681377313262,-98.2374672902179,0,30,50,80,(361) 209-8322,https://sandiegopharmacy.business.site/?utm_source=gmb&utm_medium=referral,,04/12/2021      ,09:55:05        ,-98.237467,27.768138
1288,DEWITT FAMILY PRACTICE,Other,A,3020 Garrett Drive,Perryton,Ochiltree,3020 Garrett Drive,79070,36.37001,-100.80002,0,0,70,70,,,,04/13/2021      ,07:31:54        ,-100.80002,36.37001
1289,Houston County Family Medical Clinic,Medical Practice,G,1501 E. Loop 304,Crockett,Houston,"1501 E Loop 304, Suite #50",75835,31.3011379967917,-95.4722647526335,0,80,0,80,(936) 544-7223,,,04/08/2021      ,08:28:29        ,-95.472265,31.301138
1290,Heavenly Hands Family Medical Clinic PLLC,Medical Practice,E,7602 Great Trinity Forest Way,Dallas,Dallas,7602 Great Trinity Forest Way,75217,32.7126624261552,-96.6908110849051,0,1,0,1,469 779 2000,,,03/16/2021      ,09:31:50        ,-96.690811,32.712662
1291,Electra Medical Clinic,Other,,,Electra,Texas,1207 S Bailey St,76360,34.0190559,-98.924405,0,0,55,55,,,,04/12/2021      ,16:09:25        ,-98.924405,34.019056
1292,Walgreens Pharmacy 12355,Pharmacy,,1790 Texas Ave,Bridge City,Orange,1790 Texas Ave,77611,30.0324791064636,-93.8341862307088,31,0,100,131,(409) 792-0597,Walgreens.com/covid19vac,,04/10/2021      ,16:27:02        ,-93.834186,30.032479
1293,Galveston County Health District,Vaccine Hub,,9850 A Emmett F Lowry Expy,Texas City,Galveston,9850 A Emmett F Lowry Expy,77591,29.4042679944096,-95.0171310152007,0,7900,0,7900,409-227-8934,http://www.gchd.org,,04/12/2021      ,08:21:23        ,-95.017131,29.404268
1294,Garland Independent Pharmacy,Pharmacy,,3641 Broadway Blvd,Garland,Dallas,3641 Broadway Blvd,75043,32.8701679421915,-96.611659515934,0,2530,0,2530,(972) 864-1110,http://www.giprx.com/,,04/12/2021      ,09:28:23        ,-96.61166,32.870168
1295,Connally Memorial Family Practice Lave,Other,,13857 Us Hwy 87 West,La Vernia,Wilson,13857 Us Hwy 87 West,78121,29.3571214235188,-98.1274286369455,0,500,200,700,(830) 393-1400,http://www.connallymmc.org/,,04/10/2021      ,13:37:53        ,-98.127429,29.357121
1296,Glenn Lakes Pharmacy Inc,Pharmacy,,3640 Glenn Lakes Ln,Missouri City,Fort Bend,3640 Glenn Lakes Ln,77459,29.5638862110507,-95.5615091396317,402,0,0,402,(281) 261-8278,,,04/12/2021      ,23:08:24        ,-95.561509,29.563886
